iteration	profile_id	auprc	type
0	74	0.012944886574368491	train
0	75	0.024926495453770826	train
0	76	0.015329712185850265	train
0	77	0.021782676562818352	train
0	78	0.014637197670322243	train
0	79	0.013000464372364082	train
0	80	0.014273081704590742	train
0	81	0.011970668635103592	train
0	82	0.014066987720774507	train
0	83	0.11079780889842458	train
0	84	0.026650463961717476	train
0	85	0.012268820148162178	train
0	86	0.015139823467731146	train
0	87	0.012741671982971405	train
0	88	0.02464026618857544	train
0	89	0.028259544287434987	train
0	90	0.012210300171346396	train
0	91	0.03284691065708979	train
0	92	0.03355193603024351	train
0	93	0.013248371972874411	train
0	94	0.014387260025866034	train
0	95	0.09233996809243195	train
0	96	0.012284297532120179	train
0	97	0.15197549051251197	train
0	98	0.021257750221434897	train
0	99	0.029920958744353063	train
1	1	0.10665029747713775	train
1	2	0.0679941350529013	train
1	3	0.03589835946201636	train
1	4	0.03322145000366805	train
1	5	0.24239666976964205	train
1	6	0.0553447306683598	train
1	7	0.03538412358743595	train
1	8	0.04082179269261236	train
1	9	0.06957884594224444	train
1	10	0.056277933428658486	train
1	11	0.0978436887671866	train
1	12	0.043438743517925774	train
1	13	0.03538412358743595	train
1	14	0.06869717327836318	train
1	15	0.02781677552079298	train
1	16	0.05551755417795709	train
1	17	0.046656333266581786	train
1	18	0.034603943486498014	train
1	19	0.03252526968098286	train
1	20	0.029016524658094466	train
1	21	0.018387579587161473	train
1	22	0.055208525405070305	train
1	23	0.09749333703825346	train
1	24	0.039797527698009386	train
1	25	0.03973932002898877	train
1	26	0.05573738987257977	train
1	27	0.02316592936166971	train
1	28	0.054099798406533686	train
1	29	0.07729687243807139	train
1	30	0.02781677552079298	train
1	31	0.06527361991371439	train
1	32	0.027326825670316114	train
1	33	0.08027885681905989	train
1	34	0.02781677552079298	train
1	35	0.013635420811018564	train
1	36	0.049074643300294055	train
1	37	0.05889709554087669	train
1	38	0.029068523433719202	train
1	39	0.03242994351300721	train
1	40	0.042400700513740265	train
1	41	0.02781677552079298	train
1	42	0.04202061889672938	train
1	43	0.030966078208096888	train
1	44	0.06938136392230868	train
1	45	0.03237293798947974	train
1	46	0.03287682593857705	train
1	47	0.02783335321619656	train
1	48	0.0759396269841324	train
1	49	0.023811090091704817	train
1	50	0.06213134600260868	train
1	51	0.04038712370498632	train
1	52	0.06566402821205354	train
1	53	0.09203855868022118	train
1	54	0.04473932656222767	train
1	55	0.03909693343572594	train
1	56	0.12247990203285081	train
1	57	0.2061267172942309	train
1	58	0.19323234734216685	train
1	59	0.09864290973644761	train
1	60	0.06649132063850759	train
1	61	0.035239795332022164	train
1	62	0.02596288454284723	train
1	63	0.025535600121025327	train
1	64	0.019343118241408348	train
1	65	0.09814475611455155	train
1	66	0.04498052777464933	train
1	67	0.11274595791530961	train
1	68	0.03614791713492324	train
1	69	0.03579694850576602	train
1	70	0.029668693798313727	train
1	71	0.04207080655162679	train
1	72	0.02285714462871991	train
1	73	0.07719871971716813	train
1	74	0.07546736823678535	train
1	75	0.042551441242979465	train
1	76	0.053856304365875685	train
1	77	0.1633443654570138	train
1	78	0.044712962937491316	train
1	79	0.029904434088642563	train
1	80	0.0225384469259862	train
1	81	0.18509775852451002	train
1	82	0.05094124852024902	train
1	83	0.034742116236973285	train
1	84	0.03990909178986736	train
1	85	0.07362368459064833	train
1	86	0.2126302155948068	train
1	87	0.29638613246151785	train
1	88	0.02780758080541534	train
1	89	0.034053958281192315	train
1	90	0.022702567530198895	train
1	91	0.024091444769392747	train
1	92	0.15233512853435954	train
1	93	0.05958437512012847	train
1	94	0.05173537374482994	train
1	95	0.10846986757565365	train
1	96	0.02820398144556694	train
1	97	0.026342248659081465	train
1	98	0.022590497833437938	train
1	99	0.021715484416054136	train
1	100	0.014271056843754144	train
2	1	0.06073379647266732	train
2	2	0.3739199362881313	train
2	3	0.12416427453810991	train
2	4	0.13114521061538487	train
2	5	0.14140018432960408	train
2	6	0.236705242791978	train
2	7	0.1483989836489345	train
2	8	0.22271875169470656	train
2	9	0.12960945645115265	train
2	10	0.0932970294905585	train
2	11	0.07716367468892812	train
2	12	0.013718105321505646	train
2	13	0.1076936423862572	train
2	14	0.05523088520909871	train
2	15	0.06076789502462371	train
2	16	0.15664658497146616	train
2	17	0.19519216408669665	train
2	18	0.3161383479951845	train
2	19	0.10356890516898054	train
2	20	0.16860799217836067	train
2	21	0.10767120895274859	train
2	22	0.030311092200632855	train
2	23	0.03179289165785255	train
2	24	0.12720366291727564	train
2	25	0.17365720893272346	train
2	26	0.1898699200621189	train
2	27	0.05940228386426707	train
2	28	0.17799943136499888	train
2	29	0.17535596795907335	train
2	30	0.1843570384962476	train
2	31	0.07466232153394825	train
2	32	0.10077364100088274	train
2	33	0.07926205030904954	train
2	34	0.11008992593591653	train
2	35	0.17013827619032726	train
2	36	0.3316456193989728	train
2	37	0.04309587795320838	train
2	38	0.3739199362881313	train
2	39	0.10156126795638365	train
2	40	0.11302813433241049	train
2	41	0.0929440523605727	train
2	42	0.16536289553230665	train
2	43	0.040361953713063184	train
2	44	0.22045623705809442	train
2	45	0.026383416552863522	train
2	46	0.20145706146952838	train
2	47	0.1279240935070604	train
2	48	0.20669292234410425	train
2	49	0.09063800017346141	train
2	50	0.14694378501682862	train
2	51	0.16696118828009548	train
2	52	0.13794835838296	train
2	53	0.17449412808019993	train
2	54	0.1297185467885152	train
2	55	0.087978201428038	train
2	56	0.3404494981511338	train
2	57	0.0216662299542145	train
2	58	0.18689460150330608	train
2	59	0.12074017428213843	train
2	60	0.154065777007453	train
2	61	0.1424060873495736	train
2	62	0.07681709389782396	train
2	63	0.04620088444426786	train
2	64	0.17782738263518977	train
2	65	0.06456818560731069	train
2	66	0.07439596649920087	train
2	67	0.07970420868027808	train
2	68	0.04743265956119694	train
2	69	0.1824849388262126	train
2	70	0.2096328620270048	train
2	71	0.19462232755812806	train
2	72	0.1408588296328561	train
2	73	0.12088729416572669	train
2	74	0.12492203722559916	train
2	75	0.18304410381459543	train
2	76	0.11808178978110621	train
2	77	0.0625178327693802	train
2	78	0.10391151651906927	train
2	79	0.11624441579240863	train
2	80	0.3021169369311516	train
2	81	0.09506859391438864	train
2	82	0.23507882561382953	train
2	83	0.18125770357680096	train
2	84	0.16860799217836067	train
2	85	0.12267946508078445	train
2	86	0.16260226586776583	train
2	87	0.1614333551324631	train
2	88	0.12371314886627362	train
2	89	0.01943156136412585	train
2	90	0.0730647096892444	train
2	91	0.060351264001496985	train
2	92	0.03866309190008848	train
2	93	0.16769923169830597	train
2	94	0.16631857285620646	train
2	95	0.1310837486244585	train
2	96	0.15445242598882994	train
2	97	0.13916038354153318	train
2	98	0.06908952238854728	train
2	99	0.17365720893272346	train
2	100	0.18288953063471275	train
3	1	0.07093213300461307	train
3	2	0.181703732633408	train
3	3	0.18948252333034799	train
3	4	0.16671963220634703	train
3	5	0.06753370233951092	train
3	6	0.14544105200303506	train
3	7	0.24974041512537715	train
3	8	0.1636113635522819	train
3	9	0.11274374009080883	train
3	10	0.11247445925322498	train
3	11	0.20718940554789037	train
3	12	0.24974041512537715	train
3	13	0.03304493153568744	train
3	14	0.11373333429415712	train
3	15	0.14911306840685185	train
3	16	0.26701100986853005	train
3	17	0.24974041512537715	train
3	18	0.14221783974019403	train
3	19	0.19712067034885958	train
3	20	0.16560576649772168	train
3	21	0.2549296674626659	train
3	22	0.047079510321190184	train
3	23	0.14814222192788132	train
3	24	0.0966931597995169	train
3	25	0.029425678615552113	train
3	26	0.14710573064726096	train
3	27	0.11776561434454545	train
3	28	0.1598349987348957	train
3	29	0.02553133338443739	train
3	30	0.17244617204155407	train
3	31	0.14755776628329734	train
3	32	0.1249506257800591	train
3	33	0.08875688335997878	train
3	34	0.25737226638876537	train
3	35	0.14933084696053284	train
3	36	0.08130405029637072	train
3	37	0.025592243814730523	train
3	38	0.06869223480785687	train
3	39	0.2603123505191108	train
3	40	0.19712067034885958	train
3	41	0.1960414081242314	train
3	42	0.15544687480532635	train
3	43	0.16213799192540618	train
3	44	0.14707038056337557	train
3	45	0.1863660696195944	train
3	46	0.1792080870134532	train
3	47	0.0861983524639286	train
3	48	0.1580405487756055	train
3	49	0.13795477214939023	train
3	50	0.11468974050074637	train
3	51	0.04237384321976188	train
3	52	0.21663781636230375	train
3	53	0.2603123505191108	train
3	54	0.01878140095736015	train
3	55	0.20718940554789037	train
3	56	0.05394412164188704	train
3	57	0.16257965341886557	train
3	58	0.2720888425318281	train
3	59	0.08431684675186474	train
3	60	0.1249506257800591	train
3	61	0.16709466698972938	train
3	62	0.10881721955668348	train
3	63	0.07555633749807067	train
3	64	0.18583278882994436	train
3	65	0.24974041512537715	train
3	66	0.0685315690715893	train
3	67	0.10531784143093917	train
3	68	0.16215477556314253	train
3	69	0.22517379668296775	train
3	70	0.0800416490134204	train
3	71	0.08968262863622836	train
3	72	0.17179255401969132	train
3	73	0.2030645288580101	train
3	74	0.07897077846665683	train
3	75	0.11373333429415712	train
3	76	0.20718940554789037	train
3	77	0.24974041512537715	train
3	78	0.0861983524639286	train
3	79	0.25921079790659074	train
3	80	0.2197003009859838	train
3	81	0.14814222192788132	train
3	82	0.11184504147273877	train
3	83	0.06793371669831487	train
3	84	0.1531714208553387	train
3	85	0.1337211203526637	train
3	86	0.21592462339911137	train
3	87	0.19712067034885958	train
3	88	0.1451752153818393	train
3	89	0.23745214020610295	train
3	90	0.05432273493678605	train
3	91	0.14933084696053284	train
3	92	0.1671518542513592	train
3	93	0.23170090285945127	train
3	94	0.16191877653030934	train
3	95	0.30075231666008606	train
3	96	0.08569200135046025	train
3	97	0.14843383557323214	train
3	98	0.11825276953029819	train
3	99	0.14813537169824803	train
3	100	0.13446391683100523	train
4	1	0.1991886379029802	train
4	2	0.06452578571834008	train
4	3	0.12901507793133404	train
4	4	0.3359215951427363	train
4	5	0.26168771253128875	train
4	6	0.21350343346011333	train
4	7	0.349723278327052	train
4	8	0.18019794346402612	train
4	9	0.3067744447439274	train
4	10	0.2137020365834651	train
4	11	0.2536547454983217	train
4	12	0.19436528759623609	train
4	13	0.3359215951427363	train
4	14	0.2620272747903393	train
4	15	0.1683347145272187	train
4	16	0.2141918744225396	train
4	17	0.02977820595481191	train
4	18	0.06870285242532992	train
4	19	0.26168771253128875	train
4	20	0.2158559455233754	train
4	21	0.172926662428642	train
4	22	0.02977820595481191	train
4	23	0.2536547454983217	train
4	24	0.2029283356769542	train
4	25	0.2620272747903393	train
4	26	0.17887328264163777	train
4	27	0.2565639363639976	train
4	28	0.212026262635841	train
4	29	0.2106847811425672	train
4	30	0.193120735892834	train
4	31	0.3452641310141298	train
4	32	0.24987222984575164	train
4	33	0.11117505227529614	train
4	34	0.20566425640372768	train
4	35	0.15634397581831505	train
4	36	0.19592728936869763	train
4	37	0.12255530955535718	train
4	38	0.14831756313346947	train
4	39	0.14649748257660244	train
4	40	0.2532258147261356	train
4	41	0.03070160075992992	train
4	42	0.2141918744225396	train
4	43	0.27143548630046943	train
4	44	0.19045089083208866	train
4	45	0.3659355771818627	train
4	46	0.19938692941018865	train
4	47	0.20026892315545283	train
4	48	0.232020257231132	train
4	49	0.06968752603995285	train
4	50	0.17344074200527843	train
4	51	0.02977820595481191	train
4	52	0.26168771253128875	train
4	53	0.2857548155667448	train
4	54	0.3229437417835358	train
4	55	0.29679212985759107	train
4	56	0.2194085103663896	train
4	57	0.12901507793133404	train
4	58	0.0738527423813799	train
4	59	0.26244581477283657	train
4	60	0.3186479750562363	train
4	61	0.17347716607859795	train
4	62	0.06470408627847438	train
4	63	0.1876309504483163	train
4	64	0.264383295232675	train
4	65	0.060630543937194824	train
4	66	0.19592728936869763	train
4	67	0.31260280100509985	train
4	68	0.18772302855373438	train
4	69	0.12901507793133404	train
4	70	0.02977820595481191	train
4	71	0.3229437417835358	train
4	72	0.2536547454983217	train
4	73	0.262448229846269	train
4	74	0.3229437417835358	train
4	75	0.27857715662438	train
4	76	0.14649748257660244	train
4	77	0.21156562765600964	train
4	78	0.096197248376764	train
4	79	0.24205468455160395	train
4	80	0.18574845049426333	train
4	81	0.21413970241776317	train
4	82	0.039049462227776256	train
4	83	0.2791104899577133	train
4	84	0.20509546319856503	train
4	85	0.14649748257660244	train
4	86	0.3229437417835358	train
4	87	0.21650489736328477	train
4	88	0.13820749963103285	train
4	89	0.013578395345583867	train
4	90	0.2761825539282329	train
4	91	0.11820685384684557	train
4	92	0.19028844419837485	train
4	93	0.0697350431152752	train
4	94	0.11973224884672978	train
4	95	0.22473642824254755	train
4	96	0.0947509826458848	train
4	97	0.3359215951427363	train
4	98	0.04576188781169539	train
4	99	0.26458184209613106	train
4	100	0.20755951874037973	train
5	1	0.4785203635887906	train
5	2	0.3045000030792878	train
5	3	0.28209038798643676	train
5	4	0.3149753103808331	train
5	5	0.36422421276113803	train
5	6	0.09753268953481434	train
5	7	0.43818193383974874	train
5	8	0.40304996304392166	train
5	9	0.11997223502127266	train
5	10	0.3792851666175566	train
5	11	0.37680818343452777	train
5	12	0.37470601161375894	train
5	13	0.42664087094803144	train
5	14	0.36885621749836817	train
5	15	0.44007110434178187	train
5	16	0.20882081855807205	train
5	17	0.37470601161375894	train
5	18	0.3546495011044825	train
5	19	0.37589700392826014	train
5	20	0.43635662951437687	train
5	21	0.07546301386203999	train
5	22	0.12217928935110675	train
5	23	0.3788874897257324	train
5	24	0.10541558020719083	train
5	25	0.42664087094803144	train
5	26	0.02079722703639515	train
5	27	0.37470601161375894	train
5	28	0.21183332295390053	train
5	29	0.4785203635887906	train
5	30	0.44023883812798204	train
5	31	0.42664087094803144	train
5	32	0.255615920993988	train
5	33	0.31065714393991634	train
5	34	0.07830910510736488	train
5	35	0.30734466957147266	train
5	36	0.4407493597195472	train
5	37	0.04338988020488933	train
5	38	0.2577080394506293	train
5	39	0.040494393978180214	train
5	40	0.4149087751632412	train
5	41	0.4414250124817742	train
5	42	0.2185817754589607	train
5	43	0.3864863649784352	train
5	44	0.3803689795922147	train
5	45	0.02463812099305316	train
5	46	0.02079722703639515	train
5	47	0.20328699951576912	train
5	48	0.3048514357126869	train
5	49	0.28887276798813055	train
5	50	0.3307890589168485	train
5	51	0.44092393412525177	train
5	52	0.36422421276113803	train
5	53	0.36678960668553034	train
5	54	0.44137886903309287	train
5	55	0.2989314978291106	train
5	56	0.3048514357126869	train
5	57	0.4274900319113947	train
5	58	0.3441120867070407	train
5	59	0.4332000638578112	train
5	60	0.48032803659211576	train
5	61	0.44092393412525177	train
5	62	0.3638022331704332	train
5	63	0.39257433486126014	train
5	64	0.32872102021426025	train
5	65	0.43635662951437687	train
5	66	0.4145838532429219	train
5	67	0.38454974929226304	train
5	68	0.44092393412525177	train
5	69	0.43635662951437687	train
5	70	0.2722014659936343	train
5	71	0.2888464331175969	train
5	72	0.42664087094803144	train
5	73	0.12217928935110675	train
5	74	0.39164168599545274	train
5	75	0.07878176942937304	train
5	76	0.30261353800175145	train
5	77	0.378162726709062	train
5	78	0.3048514357126869	train
5	79	0.014989921129903374	train
5	80	0.14014098303584635	train
5	81	0.2727022200142979	train
5	82	0.029641402220667003	train
5	83	0.30722655356377887	train
5	84	0.43635662951437687	train
5	85	0.19094813543047912	train
5	86	0.31056244049001436	train
5	87	0.42664087094803144	train
5	88	0.36422421276113803	train
5	89	0.3371833812935764	train
5	90	0.41296685924403903	train
5	91	0.3048514357126869	train
5	92	0.44092393412525177	train
5	93	0.4359991777177914	train
5	94	0.48359324386812663	train
5	95	0.42664087094803144	train
5	96	0.4922111015059551	train
5	97	0.015529867292472327	train
5	98	0.44092393412525177	train
5	99	0.11112899310307277	train
5	100	0.4407493597195472	train
6	1	0.3615039983133394	train
6	2	0.2744080956898068	train
6	3	0.3623219846129075	train
6	4	0.3492163948158236	train
6	5	0.260294685328889	train
6	6	0.11833579003956661	train
6	7	0.38635663780432666	train
6	8	0.019097222222222224	train
6	9	0.3623219846129075	train
6	10	0.13157975010048212	train
6	11	0.3623219846129075	train
6	12	0.3623219846129075	train
6	13	0.35734431196006633	train
6	14	0.402109785977934	train
6	15	0.39331541693215416	train
6	16	0.019097222222222224	train
6	17	0.35734431196006633	train
6	18	0.021046626372270876	train
6	19	0.3629751947863619	train
6	20	0.3623219846129075	train
6	21	0.01871083716810309	train
6	22	0.35085080546655983	train
6	23	0.3623219846129075	train
6	24	0.35731133781518704	train
6	25	0.35604091267459825	train
6	26	0.35734431196006633	train
6	27	0.3623219846129075	train
6	28	0.06139763721072357	train
6	29	0.019097222222222224	train
6	30	0.30149940181410345	train
6	31	0.21617926388370637	train
6	32	0.13461005313078517	train
6	33	0.3034068597030074	train
6	34	0.38814830904556863	train
6	35	0.03611882901862774	train
6	36	0.29160129366875387	train
6	37	0.35085080546655983	train
6	38	0.4150305883806371	train
6	39	0.05450695489770539	train
6	40	0.36161753721710543	train
6	41	0.35853697225836145	train
6	42	0.30149940181410345	train
6	43	0.05347846904762494	train
6	44	0.4184606491916704	train
6	45	0.2345104562480528	train
6	46	0.22670931823157894	train
6	47	0.0615165636271271	train
6	48	0.022596968273419466	train
6	49	0.3527153213465482	train
6	50	0.019097222222222224	train
6	51	0.3623219846129075	train
6	52	0.35085080546655983	train
6	53	0.3615039983133394	train
6	54	0.3550104918198329	train
6	55	0.0570406729143457	train
6	56	0.35734431196006633	train
6	57	0.3623219846129075	train
6	58	0.40831862451582857	train
6	59	0.1632085917917505	train
6	60	0.3615039983133394	train
6	61	0.13597933145653934	train
6	62	0.019097222222222224	train
6	63	0.3623219846129075	train
6	64	0.355828478119401	train
6	65	0.0988894388783427	train
6	66	0.355828478119401	train
6	67	0.33631798669562313	train
6	68	0.35734431196006633	train
6	69	0.17463062632896892	train
6	70	0.35734431196006633	train
6	71	0.22673733725444395	train
6	72	0.3573443119600664	train
6	73	0.044301908754845847	train
6	74	0.04424124525565472	train
6	75	0.35085080546655983	train
6	76	0.3623219846129075	train
6	77	0.35734431196006633	train
6	78	0.36435393781171765	train
6	79	0.35734431196006633	train
6	80	0.05450695489770539	train
6	81	0.3599959191741498	train
6	82	0.13157975010048212	train
6	83	0.04373792255232863	train
6	84	0.3494108099920452	train
6	85	0.14568551242184524	train
6	86	0.35734431196006633	train
6	87	0.10398762988763383	train
6	88	0.35663950568941766	train
6	89	0.35085080546655983	train
6	90	0.3963242074659487	train
6	91	0.3486099005543461	train
6	92	0.08448597325305134	train
6	93	0.30149940181410345	train
6	94	0.019097222222222224	train
6	95	0.3340149096761711	train
6	96	0.26835244082342524	train
6	97	0.0615165636271271	train
6	98	0.13196491058182244	train
6	99	0.3560805601662375	train
6	100	0.35734431196006633	train
7	1	0.02079722703639515	train
7	2	0.02079722703639515	train
7	3	0.38078407512993867	train
7	4	0.2599886914145706	train
7	5	0.39173406455424875	train
7	6	0.36702494784899253	train
7	7	0.3010436977346344	train
7	8	0.08492067233669441	train
7	9	0.03397594810842137	train
7	10	0.024464450801865073	train
7	11	0.15534693347607453	train
7	12	0.07744265533738426	train
7	13	0.39851458674803486	train
7	14	0.38078407512993867	train
7	15	0.13189400271138071	train
7	16	0.40368190391850006	train
7	17	0.32941014174668454	train
7	18	0.37125817511618914	train
7	19	0.3780956165018454	train
7	20	0.19756351844002693	train
7	21	0.05686858258163202	train
7	22	0.4024555978798149	train
7	23	0.4115402068880723	train
7	24	0.40450093574355417	train
7	25	0.02079722703639515	train
7	26	0.38078407512993867	train
7	27	0.4213437865431156	train
7	28	0.09879360458101612	train
7	29	0.38078407512993867	train
7	30	0.38078407512993867	train
7	31	0.07308916284327681	train
7	32	0.02079722703639515	train
7	33	0.2745229976403778	train
7	34	0.37125817511618914	train
7	35	0.0723973762352878	train
7	36	0.411792985334034	train
7	37	0.3716336460316245	train
7	38	0.39881131172125484	train
7	39	0.4115402068880723	train
7	40	0.4024555978798149	train
7	41	0.3818924846597296	train
7	42	0.3763181783292586	train
7	43	0.3658361849286084	train
7	44	0.1477866546189027	train
7	45	0.25543656430215034	train
7	46	0.38078407512993867	train
7	47	0.38917186338486226	train
7	48	0.37125817511618914	train
7	49	0.38078407512993867	train
7	50	0.3110674591935507	train
7	51	0.41649553146324214	train
7	52	0.37125817511618914	train
7	53	0.02079722703639515	train
7	54	0.02079722703639515	train
7	55	0.41995516516091536	train
7	56	0.13379203119415728	train
7	57	0.37874978557712535	train
7	58	0.3913471130569868	train
7	59	0.07308916284327681	train
7	60	0.41379047395973806	train
7	61	0.02079722703639515	train
7	62	0.07972921796223202	train
7	63	0.020011183230578943	train
7	64	0.4115402068880723	train
7	65	0.38078407512993867	train
7	66	0.4136954339235035	train
7	67	0.02079722703639515	train
7	68	0.4133889618323253	train
7	69	0.3913101370645296	train
7	70	0.38078407512993867	train
7	71	0.07479965499003544	train
7	72	0.14090547914815116	train
7	73	0.38078407512993867	train
7	74	0.040120723449492864	train
7	75	0.02079722703639515	train
7	76	0.38078407512993867	train
7	77	0.3800936336899806	train
7	78	0.38054245466564196	train
7	79	0.38057694413145987	train
7	80	0.249456904133574	train
7	81	0.4115402068880723	train
7	82	0.38234445917471943	train
7	83	0.4171087361393348	train
7	84	0.02079722703639515	train
7	85	0.07604357776840873	train
7	86	0.38078407512993867	train
7	87	0.31097742046469307	train
7	88	0.25914380541558907	train
7	89	0.38078407512993867	train
7	90	0.02039579333547738	train
7	91	0.38078407512993867	train
7	92	0.4133889618323253	train
7	93	0.02079722703639515	train
7	94	0.02079722703639515	train
7	95	0.4115402068880723	train
7	96	0.18896980370236555	train
7	97	0.38078407512993867	train
7	98	0.37397691582895215	train
7	99	0.07572171715876902	train
7	100	0.2760809859859117	train
8	1	0.4232473214774483	train
8	2	0.43273310553749705	train
8	3	0.42853981991102924	train
8	4	0.3979486002591475	train
8	5	0.4710840046271625	train
8	6	0.459771731708005	train
8	7	0.4742654440125122	train
8	8	0.41314280392549824	train
8	9	0.4081688622255017	train
8	10	0.4532294441597835	train
8	11	0.13291391895333493	train
8	12	0.07568461061216898	train
8	13	0.07447884944289834	train
8	14	0.47848385482841116	train
8	15	0.4738474951296874	train
8	16	0.46382212975744724	train
8	17	0.4161341708450633	train
8	18	0.4682173494730466	train
8	19	0.4693344033382695	train
8	20	0.2155326727726979	train
8	21	0.46382212975744724	train
8	22	0.47610703707222846	train
8	23	0.42113674166625575	train
8	24	0.4347013159811547	train
8	25	0.44732343724816487	train
8	26	0.09181182089971968	train
8	27	0.4765766496420054	train
8	28	0.08594287914265175	train
8	29	0.434332807824602	train
8	30	0.4637246505310037	train
8	31	0.47489929961619043	train
8	32	0.3534661350085584	train
8	33	0.44112790338117647	train
8	34	0.47848385482841116	train
8	35	0.07521957093382935	train
8	36	0.4655022884767687	train
8	37	0.47745026181676686	train
8	38	0.4623216821572768	train
8	39	0.08883338264971531	train
8	40	0.47489929961619043	train
8	41	0.42035030499440207	train
8	42	0.37195158817783885	train
8	43	0.47501337379717784	train
8	44	0.44102797292820284	train
8	45	0.4455795500798745	train
8	46	0.4606263572086634	train
8	47	0.4670821869394685	train
8	48	0.3363685508906808	train
8	49	0.4586826612806594	train
8	50	0.4725543258350828	train
8	51	0.13248697962535075	train
8	52	0.43251504071638225	train
8	53	0.10774637253478939	train
8	54	0.4197993950968203	train
8	55	0.3873114689091307	train
8	56	0.08420248647990544	train
8	57	0.12433000936757607	train
8	58	0.24842090742329934	train
8	59	0.29935781915333	train
8	60	0.47848385482841116	train
8	61	0.07521957093382935	train
8	62	0.4005241355748558	train
8	63	0.43473055193873833	train
8	64	0.4727265343357824	train
8	65	0.46807149172958395	train
8	66	0.47938608095461777	train
8	67	0.4742654440125122	train
8	68	0.47610228655473447	train
8	69	0.369182457244695	train
8	70	0.44732343724816487	train
8	71	0.47446803865703996	train
8	72	0.278922604154374	train
8	73	0.46360547823297144	train
8	74	0.3473596358695377	train
8	75	0.433442368632586	train
8	76	0.43652242919171175	train
8	77	0.44339311215862676	train
8	78	0.46382212975744724	train
8	79	0.39286552802474795	train
8	80	0.47489929961619043	train
8	81	0.05970177893809285	train
8	82	0.13596474501036923	train
8	83	0.46567519449543426	train
8	84	0.35975339964440894	train
8	85	0.40652348101797986	train
8	86	0.46382212975744724	train
8	87	0.47515718030970255	train
8	88	0.41314280392549824	train
8	89	0.3612895034049854	train
8	90	0.42235105934389583	train
8	91	0.4616773443985017	train
8	92	0.4347013159811547	train
8	93	0.015051762493133539	train
8	94	0.41314280392549824	train
8	95	0.35505700925242123	train
8	96	0.45020357940238753	train
8	97	0.3497695945686141	train
8	98	0.3875819734361478	train
8	99	0.46382212975744724	train
8	100	0.46382212975744724	train
9	1	0.24920808081694149	train
9	2	0.17756298694582628	train
9	3	0.24621624109442766	train
9	4	0.29047978430506716	train
9	5	0.20094623525195304	train
9	6	0.20397574465574747	train
9	7	0.2733773373068135	train
9	8	0.2723591423141911	train
9	9	0.2845735810581691	train
9	10	0.27095153936602534	train
9	11	0.0863790999057415	train
9	12	0.041653478192479235	train
9	13	0.24497835071808938	train
9	14	0.18186218416889974	train
9	15	0.021946437306977686	train
9	16	0.12181716712052479	train
9	17	0.2723591423141911	train
9	18	0.19708055993596757	train
9	19	0.06129113992328329	train
9	20	0.23851253900628963	train
9	21	0.2501765443654207	train
9	22	0.24497835071808938	train
9	23	0.1292735313841347	train
9	24	0.2741616406944118	train
9	25	0.11774509342188488	train
9	26	0.08330694615893566	train
9	27	0.25348112898692987	train
9	28	0.24621624109442766	train
9	29	0.23764505609262904	train
9	30	0.23373947785441473	train
9	31	0.17993207272136977	train
9	32	0.24762655820895654	train
9	33	0.23963481345930088	train
